sku,a,b,c
0546dd2d38f3d3f6499c69200cb7f19f,14.2,29.5,9.5
5ab9e73333c262e293a44c24f6290dfd,12.7,19.0,4.0
6c3d9a08985f98c5551778574d66b205,7.6,28.2,14.1
3339c105d76e80eda0eb9915dc77e707,31.0,9.0,22.0
0f129244c64e65185b80835f2c360b39,11.0,23.0,13.0
2077d0e0394df5eabe27b82f7133a226,9.6,35.2,19.0
8142d2e737e6ee85ef23488e5ea99c86,15.0,43.0,11.0
8f3e76c3839d396ab7440a99c57b4417,32.0,20.0,20.0
5e2c07bc5e9d4a5a10999ecf1058b090,6.0,19.0,6.0
90b50a12c37984b64d11758909ddbbed,10.0,36.0,18.0
83c0a369ccc6df0f2285f0f68908bf92,20.0,20.0,15.0
5690af6a006f179373a285d5354adbcd,15.0,22.0,4.0
51b9859ae737929839b7bbaf5ba15e73,5.8,26.5,8.7
100cc0bd8bb357d3de97d37c156c5d08,9.0,27.0,6.0
ee6a6bc954bae36255d8507728f6b4dd,19.7,33.7,11.2
0bd64b57da647d49a05ec60ef5fc317e,15.0,22.0,4.0
67ca50ab5284575e349eeb90f780aa16,13.0,32.0,10.0
04e19b521df813ba91351dd80384630a,14.8,4.1,21.9
93bf62bc707ce8f234373aa2d2615b5f,5.45,25.6,10.65
9a9d69fe9fda81fced211cc474a17e20,25.0,47.0,15.0
6b0a16da90092a46f45857695c584bcc,11.0,6.0,25.0
3547f00c3b564b95767bf5bddb2dfa23,26.2,10.9,42.4
f966b4218db0e79dff81f533a854241e,28.0,7.0,19.0
8e1a906709da2a5e4d33e252594990bb,19.0,6.5,25.7
fc0f4bf59074945dba131bc0071eee99,28.0,6.0,19.0
e82d8bad93bd97719a77ad73980d90e5,10.0,31.0,13.0
ca394ff9d737862bc9f8c56b56cebecc,11.0,29.0,6.0
368fb3945fd6bb787206ad563e7b9935,20.0,30.0,10.0
09fb38170105857d85b9bc118c124632,18.0,42.0,11.0
7515e34e3e9d0486403f1ac60a809bf0,12.0,26.0,5.0
b00bb20baa0820afa93ae4d838bcf6b4,28.0,6.0,20.0
a7bfa0aec1a2ba6d889cfd7a035114d0,9.0,33.0,13.0
dc21b123b604cd0de8907e9804a77588,11.0,26.0,10.0
9312bdfb5e9c92c149956dc587307871,10.0,29.0,6.0
e030b98ed6c04098bbd2b518ac630d92,10.0,30.0,6.0
cb4310609c0a732d9d8ed7006f04bf28,7.0,25.0,19.0
f92756d9c20fe1cdd3cb7bcbeaccf9bb,11.0,25.0,6.0
8c1fa319a09a15d7e09823abb2160ed9,10.3,28.0,6.5
94468b853d1d2220b091e6bff0338ed8,20.0,4.0,13.0
0f616fa83865ee2694a52c4ae0635ed2,20.0,4.0,13.0
0958239f063e4badeeb8ede1b704ec0d,11.0,26.0,6.0
8cb81fecc60d4f4fbb8f054fd43cb357,19.0,28.0,8.0
98def60fd829e764a803c0c3a8568627,11.0,26.0,4.0
934270af8a30fde7da657354cba35a43,14.0,4.0,20.0
64f5857be0ccfa7dd01a30ddb1f67d12,10.0,1.0,19.0
7cde6d7103c04bf3590929975d7f3bd3,9.5,22.0,5.0
02eed660511033cdcdc59d07d04bcfdd,12.0,4.0,12.0
cf9096a6a4c95e0782a463ecde4fea9f,16.5,6.9,22.7
d63d17930a65ea5d10fa72a56827d4fa,28.3,14.2,41.8
276e10b987f2ef2ccd1ddd593f28ff3e,27.0,59.0,26.0
80e5aaac6e5fc9a3f470f36752b70e63,6.0,9.0,5.0
4b181a4847afb1c4c8b091b42d2a2258,6.0,6.0,11.0
7fe37874ef17b00e5c85598246d8412a,5.0,10.0,5.0
f22dbb0e8de8420266aed8b85f241c7c,14.0,4.0,6.0
f4198ace102505686e58cf38e488ddb9,7.0,1.0,15.0
1fe1f0fcd80f3d0803c09cd689825189,6.0,4.0,16.0
f6edd9c3f7b3cd6f65d01e88ccdf9482,14.0,4.0,6.0
fb019d6eec1881ae7e48f646bf4bddf4,6.0,17.0,5.0
efea6d02bf8c3c7657e0220e8fb509e4,6.0,5.0,18.0
a63805360a6f07a2c027b708abae3d59,6.0,15.0,5.0
8efe506c3f1cf93ccebc72d996eb4ce4,6.0,14.0,5.0
c142b75b3b0abfec6c6d069bffa95d26,12.0,4.0,6.0
7d506da5c2e1cc44825514c438d8a590,12.0,4.0,6.0
cb5723cd30027f4e80213831c25100f6,33.0,6.0,7.0
b3913c94e244b0fdfebd922e31c899b4,15.0,20.1,10.0
7188cf2e760e298f30e68e3f5ee577eb,6.0,19.0,5.0
f250cd53566208b712b76cb798dbbe80,8.1,6.1,9.0
0769da2f59df9b6e4101a5aeb9457a1f,10.4,4.0,30.1
e5ec03b9b21e206f0d643fc125202cc1,44.0,7.0,27.0
32747e9ecfe54a3c3f160f0c94be17af,37.0,8.0,27.0
8e95d32775aab5c4dde6d154006ce367,6.4,6.1,19.3
d9b4a6633344cd8368c10b69d548c4dd,4.5,20.0,4.5
d57bdfc68ae0b8e018f98625a1727bcc,7.0,13.0,7.0
ccd4355952011ad86d63729436e31d4a,13.8,27.0,23.1
fc87aeb2b8c14758dda56f5c302d1f3b,5.0,3.0,24.0
6b2c39fd0eb7b20a572be423045cb7da,7.0,2.0,13.0
ef39fd3515f0da4a41407d4bca71ae1f,14.3,3.5,7.8
7047a3a6991547af29ceae8b7f09375c,25.0,34.0,1.0
f8b821df208c4ddfc3c347c8085c9a0e,10.0,5.0,10.0
6e22d1d91695c9a3a7123f009fbc684c,4.9,17.0,16.7
fef874702aa97a135b5513e4f23f7136,8.0,23.0,8.0
58e575785c8cdf5474ede07c4d4411b1,8.2,7.0,18.0
ba181e2f3fb2319c27059d8eecb6be39,28.0,35.0,18.0
88e2fee37b9c75cdce5d1f11f60888fb,5.6,20.1,10.1
52f12b64e36a3afa573a246452a88445,5.0,18.0,10.0
fa42453061f522ad2c175d6537aca601,10.9,20.2,17.1
3a426e39b844c88a89b62b89b9a47016,9.3,5.9,10.0
37b292aa00487f4e8fe1c195d5200c3e,13.0,16.0,4.0
7b3b3906c70dc565ba6c38ee21db4281,22.0,3.0,12.0
447bef85e9cdbb494f278578af0cf32b,28.0,2.0,16.0
6ddcea9fd9e69a9ccfd9ce5b9cd4bd0e,15.0,5.0,20.0
3fc9b73f6a32e55ca18e89792e90c0f0,40.0,3.0,10.0
50064ab4f6de33fb32644b71d494989f,29.0,1.0,21.0
2d95a91e873c1bb4a9bfd26761a7c70a,6.6,7.8,12.0
655f754b6e0d015c391e53c24b07501c,6.0,6.5,7.1
b16491dc1b5393b7bfa71d8afbdb5b58,20.0,6.0,7.0
964de86d56b18bfe88d369a017dcebfc,6.0,6.0,12.0
4faf368bf576a2f994becdb4ebef3cb1,11.5,6.0,6.0
41009a01bcfba9a7913b0e98ca628d5b,17.0,7.0,7.0
cde910b41624241e38165d26aa17b891,14.0,8.0,29.0
8b65de96459ae8f979a6454cc5f8df50,15.0,9.0,32.0
ea0039c76548130733bde00dd6e7d001,15.0,9.0,32.0
57eab571a2cc6966c3aeb480a832ba9c,23.0,8.2,16.4
de1c32ffac371824f770c679ed44b8e2,20.0,9.0,9.0
ac60fcce2a2f9321a9134b261cf7db07,33.0,9.0,16.0
f04e2ab6108762e84a94b996d4fddb18,12.0,19.0,13.0
8eacaa6c64094a82f917d29ea1bd161e,57.0,19.0,24.0
0177265d32572daec8c85aa53d75fbae,32.0,16.0,22.0
23cd529edf2fc176fb82d36668bc83cf,22.0,5.0,8.0
c171c70cb5b0f64836fd96785d3c19ec,30.0,2.0,25.0
13f006d40ee21e8fb697405342f5aec8,15.0,14.0,16.0
f4831fd71392634f15190f27e050d713,24.0,25.0,18.0
e244a0755ccf7c99512128d1f34a9239,8.1,23.6,9.8
c8222605d57cd46ff32cd296cce9fbd3,8.1,7.6,17.2
5fd04776c968cf46db5dc7e3eb53e461,9.3,29.0,17.0
b525aabdda16b5138e6518d8213d8b6f,31.0,9.0,25.0
e5aa3e071484a673eff8a088ca9ed1a8,59.0,4.0,11.0
44de51713f023c24e54879f5a443fdd7,38.0,24.0,5.0
ec50e174837d23ba2e173c9e183e52e8,23.8,3.5,8.2
28bf6eb1b39ded951cfe3f8e49400829,41.0,9.0,15.0
fa2e93a948db210dd3002d950fb1eacf,21.0,10.0,21.0
1ba870e2b31052401f8eb51c8ce128c5,28.3,9.3,10.2
5ad0f916a268b11c4e220bc3a6ea917d,12.8,9.2,20.4
ba3a94d88c1d0bc7d627c9a848d7df49,28.0,9.5,12.0
3ff4acdd81c2f5f46edc2d6841a905fc,13.2,18.3,13.7
e60ad1613f47d7e04a2526393c0164ba,65.0,42.0,10.0
3ba2f9cd3692af56bc3e80911c5ea42e,38.0,18.0,4.0
bb851d5278a8e7cb4933e2b3a26765f3,67.0,13.0,52.0
13d9ddde901fbddffd4bf9a8533e8d16,10.4,8.6,9.5
8198df7e7b23b6ff40d6be957b93afb2,8.0,18.0,4.0
9be7dfc8dc47fed5b89fc136d2db91f3,12.0,3.82,15.0
024db1db2aed14f2f0a7c6a26abc1be1,38.9,13.7,57.5
e31ced390495d463dad09aa48a6c95f6,20.0,42.0,11.0
d2c03be1cc6d440961d0438c20503bc7,29.0,12.0,20.0
3abd4c4b814ad9fedede4a5a57a6b1f7,20.0,40.0,12.0
7d95b8587563fbe4d85ecafad9608633,29.9,18.8,45.0
2b1a5b37e7da603d9ee3cb57de0ae88c,19.3,9.6,42.0
7f697eb9b81dcbcc96c8984f885f3a5a,82.0,12.9,39.9
a51b552cd597d119c476b88661952893,32.0,11.0,28.0
25162855cb8844ce4cc5d6635da0df9e,39.2,13.6,60.2
4c25a6d35976c7e2f081cc6dd59f2499,32.0,9.0,17.0
36b159609be5d48e6cf99089b3c1411a,27.0,11.0,22.0
d347fb7aae3c515fdea5f69301fc42b4,25.0,45.2,14.3
3bebabee78a313d96f26984412304fb5,20.0,40.0,12.0
0aed8d5f0ed6e47da35c465c480562fc,82.0,12.9,39.9
e9200739b3906947698d4a47f9a8f1f1,40.7,8.8,20.3
66db5b6c45452cd598d0c193f3da382b,44.0,16.0,27.0
2d47fc38fd3fd3e8794132356af5f723,39.0,8.0,26.0
083d1a6fd81954883aea1d5f58719a31,7.5,12.0,6.0
89451bb5339741431154870f67b883ef,7.0,12.0,6.0
6b6550d5d0fc69bcb2420195a71cded2,7.5,12.0,6.0
a16235f5f177188e83f265c0c740e073,20.0,13.0,13.0
2dc1bdaaf7567a847d03de1bb0954cd7,14.0,5.0,10.0
816a4b3a34d30b8808ceea88c156280a,18.0,5.0,11.0
d9e6291836a5f882c29dee37e7d69f36,16.0,23.0,6.0
0b8db5c255bfd45eefec360273c3e24e,9.0,3.7,13.1
18087cd089ab819d81957706ba3195fb,9.0,2.0,14.0
60b0cb13516587f09dd762f30ae8bc58,12.0,18.0,9.0
a72fea392b20dffcc8a9ee306673d303,6.0,15.0,18.0
8cfab83d961ceee9c3f4324c3b7e759e,36.0,4.0,4.0
7308fc9eb02dee8195fcf29083dfeaf4,28.3,19.4,27.6
ed0a51a754b3a295d7e1a524ba8a7957,12.0,4.7,15.0
07a46262e0874e5af1521e9b250cd662,6.0,2.0,9.0
38f2305e5da6a6f3e611e17c23d9b158,9.8,2.1,6.9
947563bca4a0e7a4c33c89f418b0dbf3,10.7,6.0,23.9
b7929a74ae24bbe078481efa7ab25bf1,10.7,6.0,23.9
f80678c6b14e163c8bdbc0ba45a392db,7.0,10.0,9.0
e4a8307c98793f6e05bcf34e6043cbaf,38.0,13.0,25.0
887ca143c87255ed8130db47232fc7df,61.0,122.0,2.0
5e92f164fbdff1e4e1beaa80087f500a,3.0,71.0,51.0
e3902fc4eaacd3dd21bd834b9385bf8e,50.0,60.0,2.0
593f65c4b7e420c673bb5bfaf29f9ed6,54.0,75.0,4.0
cb4df157e998c257e3cee50525f27200,23.9,7.6,7.8
1cab9bdc84fadc6b10dfb85e5e98bf18,20.0,6.0,6.0
3708ea7345ff81a9b9fffd1fec095889,5.7,21.6,6.8
52edf5ee3406f295477ebdf3380bf809,4.8,4.7,15.2
b5ce9559f5b09a2696252fb389730d65,7.7,4.6,8.2
89056a0ffa137bb9a7b367a5f4cfa59d,9.0,4.0,9.0
5a560f2627145ad339b53dd9f96288e7,9.0,6.0,9.0
0d1e681a03dc09e360775427cba4439c,10.0,4.0,10.0
273facd322a1e5380303cbe8b977cb99,16.0,5.0,5.0
762da98e4a3a93ea8d9386ab4ff96bb7,2.5,14.5,6.0
0e56b64b2cc02c0faa1a90c8fc6dbb25,8.0,4.0,8.0
00a750fabfbdf8bd29a8ff86abd951c6,5.0,10.0,10.0
8517db6ce2cb6f4bc4d16eb6a2317237,5.0,16.0,4.0
6d4946d195c6fb74b91adc2209acc35a,12.0,7.9,19.2
76dd8bcc1f9042a21a9770b9ae9f485e,12.0,6.2,12.4
25cb36262070b149a65a97941901c9e3,4.2,19.3,4.8
7f7434915423456d2466944c6a02b6cb,8.1,4.3,8.2
389ac6492f053c87ef2428228a2b656f,7.0,6.0,7.0
94fb53835549e17f1162845835060cba,15.7,1.2,19.3
47a22f007cb164aeee37d18caef9cd84,4.5,18.5,4.5
acd70d02380343958bebf61013f24c15,10.8,7.1,11.4
28e1d3a8d8ea32a6e3160dcea38ae775,8.1,4.1,7.5
92105b04d88e0567acd1325b574b1eb7,5.0,4.0,13.0
6db7a0cf0b533b3d03aa1600e971373f,9.0,8.0,13.0
267936157ee17350ed8945246cad8453,5.0,13.0,3.0
db7873eda88cd28941c1beef40c2a18b,8.0,5.7,6.0
bfd5d7938fe3a1f27f61505838cd04c4,12.0,3.0,4.0
e98cf74496065fa8795a60a310f83788,6.0,5.4,6.3
640609bdc4fac90a237697300f11a3fc,5.5,6.4,19.1
0e522315465dabf447a9d52cc4862583,16.5,10.4,32.1
940aed2129ce64a946168f6a438c9860,43.0,3.0,14.0
af5fcdfe425a3681c4cac618430b11b6,31.0,23.0,24.0
7f5ff3f77f3bf1c9cf2dd81060c3f5b8,14.0,20.0,7.0
fd87640b95db3a783e65665c9e8dd5c8,10.0,30.0,10.0
4e320fcbb88723f826d0d36e63af789c,11.0,6.0,20.0
4e088f48cd66fc0505ae7e71eb2a9814,8.0,27.0,8.0
2ac164cc11c3ad5d24dc6bc902d82fcd,16.3,34.0,17.9
38a2beb22e86fbfe97290fbdfc1c43a4,4.3,16.9,5.8
bd82f83d7404b39032b05ac659b4619d,11.8,5.1,12.4
98f1a2f51a2f26a06ab86f88c4c085c8,12.1,5.3,15.3
e76c70ca88903ec7a701ddd28efd9929,14.0,31.0,31.0
e987c4c4b476cfdf6640b48d746e946e,5.0,16.0,7.0
e02a17e052dc48f02707f9d1270a14bb,9.0,5.0,11.0
b640061f6c38bc713bef57af43142680,16.0,7.0,7.0
c089ba1360658b418d50cb31fc021e68,15.0,2.0,2.0
2b719b6485a52d46a01f2e3978742c0f,11.0,5.0,11.0
ee6eab52972ac86083e5db1a594fc162,10.9,6.3,10.9
7f48e5a34aecaa0b4997f6e64adefafb,13.0,6.0,15.0
eaee216c59e9446b5238dca799f8de3e,10.5,3.7,11.2
f4994c9fb6aa1789572364bf9ba0b348,18.0,6.0,10.0
058b5362773ada78c68050baf9a13599,18.0,5.0,9.0
fc8e6ccd28b242a39664959f947f6931,13.0,6.0,4.0
1c1e930d52629e96008581c32f9b7c6b,6.2,3.3,5.9
8af7690d3b8a613ebe943e95c1baba57,3.0,10.0,6.0
e4a74bb22a711184a9eff4b20c2bceea,18.0,7.0,10.0
37091258426297b2d3dbedcf2d15fa50,11.0,11.0,11.0
1eeb0599bca55b746165113eb488cfd8,12.0,6.0,3.0
c03504568b69b51b3fd9a8b62df955b3,10.0,7.0,10.0
382c28f1593e5ea91ba415ceb92a6e74,5.0,5.5,2.5
c0a23b128713758e9d51131bef2cbe12,32.0,29.0,41.0
f4ccec2451826f76a2ad3e414169fcb7,6.0,24.0,21.0
30576be16e6c71c034a3520245c3651d,2.0,10.0,14.0
f99a8e041f88df10f52f0f0f73fe2a87,10.0,28.0,11.0
afc000a5a559682d1e8ea5902d43cfc6,27.0,7.0,40.0
81425b5d56f641b7ac33f1521dc2b40b,22.0,1.5,14.0
b8250e589e981cd063bbbd4a3dc5a17c,25.0,16.0,19.0
525e9e56003703714f1c960a4d2b9cd7,12.0,13.0,111.0
4276d8ddb1e8dec9f5d591a9e4663564,12.5,2.0,6.2
f29e94268e559013fca5d4cb451cb893,17.0,1.0,11.0
72ec1c8bbd30e269064a477d4cb1d2f6,42.0,6.0,33.0
3cdc5863bdbdb630e47bb81b5f1be6c0,4.9,0.3,22.9
03eee6bca5acd3fc9d2390a5f8e831b6,29.0,14.0,25.0
c57432c6fe3bd1e3042a450c562b7e7d,13.0,21.0,10.0
101b2be71855f94971e30f58fbf03e1b,14.0,13.0,26.0
be9ec09717f7112c4a9d6d7afc0d9c6d,6.0,3.0,17.0
aad52bbc59986484d3939c2390d9ad5d,5.0,5.0,20.0
73bd008d036bd6ff06babe60ac17a260,3.0,13.0,7.0
83b6792d5c13e938dcf30500b56fe62e,6.9,5.4,15.1
c5d6e61252c5a1dea6b1d7e9a17d2386,14.0,6.0,16.0
31f462513e7f7d1dc406260cf8667bd0,15.0,3.0,15.0
2e2de90044cd556c6d6ca95dc664d8a9,20.0,3.0,13.0
d3876093ab4f81ad8e93d7301ada37f3,40.0,15.0,10.0
4fcc9d2315c3c17b025e1be5fa5e6d9b,25.0,17.0,25.0
e8c7004704ded43ba8e1d13e7dc6db4e,22.4,9.6,23.4
794b4af50bbe63795584845f08dbf17e,21.0,34.0,19.0
5ea970d4f4402ea305c9978a828b6197,20.0,32.0,8.0
f880054f77d3c4fb2b03d76ccffe3605,22.0,5.0,15.0
b5d5e7b2c2ab13f6de4e4ccb7f18d380,17.0,10.0,12.0
697ef01fb2546bdba9727ce0c50be7d8,13.0,17.0,5.0
4be2f5a3ff3d7638458612aaae6d2baa,10.0,33.0,19.0
d646d7651eb2b2f182332291093fe9c2,24.5,9.9,23.8
f93a9cc1b7e7d7d6e6179eb41ab462a6,9.0,29.0,14.0
f1fcc17ca33552a9183378c50844eba5,23.0,38.0,11.0
ba7fa3eaa4e0fd9c2e4596d8ba6143d2,19.0,34.0,9.0
974f7443067ce3894e51ed521ce39fdd,17.0,12.7,3.8
702feecb60b8257bc4218c0f1ab0336b,17.0,4.0,13.0
3b018013860e232fa9caee61f3cfd900,9.3,32.2,18.4
7fb23a56740ff5bc8a732ec5ff63b3ca,13.0,30.0,9.0
11809749735850bf59fabe349d3ccfab,43.8,12.5,24.9
4fde099b3657cc0731b3868eed39a6a3,25.0,20.0,17.0
70bf348fc8a05f9a2820b8e99ada08e2,18.0,4.0,12.0
8c83ea9e5cf11ca65a4f824090338188,22.0,12.0,52.9
54b9dc8e8390861b5de9b340900986f8,12.0,18.0,4.0
0c42828ad0704771e0f13ec7105d06c0,6.0,10.0,4.0
c7c9ec0c81fdf4bed63a6735c7a86f23,50.0,80.0,13.0
148a6e577e2c6360035af7c89dc84380,15.8,4.1,19.5
e5a4782f802120b3cec67a0bcb0fb065,16.0,25.0,29.0
00da1e5f2ab3aa33dc660822bca83681,41.9,12.4,79.2
561505e39def1b8d8037d5e96b228950,11.0,19.0,6.0
98daa03dc4b17962c7a5d2560e46ec7f,15.0,4.0,11.0
bb611d5bc0eea718afe8efa4c463e901,15.0,4.0,11.0
25b4e30cd2a2197e3c33e064500110ca,11.0,19.0,6.0
296cf98b882056e534f35cac61c23a26,15.0,25.0,10.0
309a64dd7d95e94f382fd15dd57e5ab9,15.0,4.0,11.0
82c8919c7ec15d1ab89771997c1d7378,15.0,4.0,11.0
d00911d0fad0a872d12d7bfb9b722dc1,16.4,4.9,21.3
d60db4592a0be3122bc262977aadee8d,15.0,3.0,13.0
a2f223ae9c6fad694a2a787227944178,10.4,5.9,10.6
e57aad15fddde3ef83c20aaabab894ba,10.4,5.9,10.6
49bc7c2fbc40eb13136960e5ef17ba70,13.0,1.0,13.0
307bf8e6b98a10ff79c9c0400f07189e,15.0,5.0,10.0
5d2ec23d4ef43088cedb47c517107b70,41.1,4.4,25.5
e1cd3c7e1d5ed369066b63cf88e870ad,12.0,11.0,13.0
4b3e2177dbe8b2688eb383903d9a5897,16.0,26.0,5.0
d42f4643e1f9abdbf8ca56d020e49a47,18.0,3.0,13.0
f4190582f0a8ddd43457d0efedffd703,15.3,0.9,19.6
356cd0537ec97da9242f7cf0f71afc5d,22.0,15.0,41.0
96845758bbb31bc3d916cb0feca7ed44,36.0,6.0,12.0
df798e04b0352348105f12ebf7b40392,29.0,1.0,30.0
65d364c8bca77106aa833d51b2bcb993,12.0,19.0,1.0
8fb6b68c442d733d278ee9a0a5d479a4,16.0,4.0,16.0
6c92b81c9e30c0e24073ad5f079be5e5,10.0,1.0,14.0
e274dcf093429350921c71ba35e419aa,12.0,3.0,3.0
869fc3b8fdd0ab3cb4241a094f6df4bf,8.0,3.0,19.0
dca1ded27a4621b1c64e707652bf79a0,10.0,21.0,10.0
344b8d12e99b5d53c5b10600cf8aa0e4,14.0,5.0,11.0
f9909d39cd6d262ee82b6ad538fbc82b,14.0,11.0,24.0
acdd202c305f6c1f02b9fa5fd1fd38f4,5.6,2.6,16.2
a1f15c64c0e4310a751deecc441e816a,26.8,9.8,19.3
0b66dcd005ca27ff6687a4cd3dfed0e7,24.0,15.0,12.0
006bb538ae36fdc6b43392a23874605d,18.5,10.5,24.4
0003da69535758c817b78b64da05aae0,18.7,9.4,25.8
594c201768da91883feb527c3191ea63,24.0,15.0,12.0
0109fa3787ea11cbfe0b3e295d34804c,24.2,7.0,18.3
5fc47eda84d4953613823581fbd75813,18.0,7.1,24.1
db05899e085d475f99a6e525f68cd46a,18.0,7.0,24.5
fedfe9b9835fa7bb0b38c50e7d28eb22,18.5,10.5,24.4
27fbb7684234b53f33902f47978b5f6c,18.0,7.1,24.1
2928e192a95c0afa3e28dd5945c98842,10.0,4.0,12.0
867a5ededc4bab9d9ee930f3ec7a4b22,17.7,7.5,22.0
d7f4154564a5d9d40317c18be749879f,15.0,8.0,20.0
f29b32356a5427f9df8fca9d795c60a6,37.0,7.0,10.0
d9e1ef34f325f3b52b36b58a97c4e059,13.0,6.0,13.0
dd6254473f4fa3cc8cd78f260467e514,13.0,6.0,13.0
8e8046bb74b43b042fc602e758935cd5,8.0,2.0,11.0
0c0c36d7810f3a6dc2b5b9ec482deca5,34.4,37.0,23.5
49242bb4f87d96535bb9fc90571bc3c6,48.8,3.7,22.8
7fd5509b3e7d1e99b80732db5ca9c50c,25.0,10.0,10.0
617fb9182eeadc21f2d61e00038acba1,12.0,10.0,19.0
13bc0851ba39bec7811adca945cd043a,20.1,4.4,17.5
7cbc2064f17bb90fc809ce1e704065cf,34.0,11.0,17.0
cc73c098e46daa52eea59a90743e04f2,15.0,4.0,10.0
ad3eae2da416a274d841d0e1f2e6f877,24.0,6.0,28.0
71a2bfa1165fc28077de4e7c7e771cf6,23.0,8.0,43.0
f55064bff7a95e6006ae1350684eca8c,9.0,6.0,18.0
793e87eea4d0d5acee080f679a57139c,18.0,6.0,13.0
1ac3b1b75da50cc57fed90c6a9e5de16,39.0,11.0,30.0
3544993c5a673cf62bcf388c29829641,8.0,6.0,8.0
fa7c3716af1cdd3fe51303a3eef50f4e,12.0,22.0,5.0
1d7ddf7bc5f7daf6b14893ffc58ffb3e,20.0,3.0,10.0
45033311f40eb6011aa4617abce528bb,10.0,2.0,10.0
1e570b2ede02034db0de8805d8e57224,1.47,21.2,10.6
bcbca722f620e81ac3d392edf2beca05,11.0,4.0,21.0
2875301dc455137be76c5914ba53a731,17.4,0.6,13.2
21d43b7f5778edebaae40fbab2c2450b,12.0,2.0,18.0
77b1cacbb2349e5f30b2d3efa35c0f88,14.0,23.0,14.0
beae8e0b65628948f5df23cb9be7c5eb,14.0,2.0,22.0
2f504dc819d7324af417fbc1e3f5c213,13.5,22.5,13.5
48eab8b802ee3c8b3210e34c7d5b0470,24.0,12.0,16.0
61a13fda714454984c07e88457baa931,6.0,22.0,15.0
1016cc7321e131cdc41c8b87733c0cc3,22.0,3.0,13.0
5ebe6ec47ea8ab2b45c0283bc4a38ae9,18.5,2.5,11.8
b7d7e7cc6daf20ae27489961975e8d1f,17.0,4.0,23.0
898f03f5e6961c4877c94944fb669ae6,13.0,22.0,13.0
e7578da37fe3f8bf81dc159c67402fef,13.5,22.5,13.5
33dc0646b1629b4136a3c49895cceaef,13.2,1.9,10.1
f73228c1126b2941718412103a078104,8.0,3.0,20.0
6ee3ecc7e8fd375855094bcf417a4b11,13.0,1.0,13.0
4d59cd04142f1c0c23f9435937b5231e,17.0,24.0,5.0
6e9705ce7c771afa50da0b896f73b415,5.1,1.8,8.9
e260ca9fc76ff3e932af696e70c8d0f2,15.0,12.0,12.0
48c999677a43b17d8f25557e2a0ce0a3,5.0,10.0,5.0
8c28630543a954d465783e3e20ef4d67,20.0,2.0,10.0
4148f4bf97851d8377247cdae0ef06b7,17.0,6.0,25.0
42bb44eaef1d719b733566f4af0eb691,6.0,2.0,19.0
3e67201dcde0e3e517c6ecd81d8f2231,12.0,14.0,1.0
00812c35217042e70a4c58e83fbc1da0,12.0,9.0,16.0
44ffc698ba72ad58f23c635393b7a672,11.0,6.0,6.0
869101ebe0738740c4c3957c53c92153,72.0,15.0,28.5
a8b190f631ff89ba8af03661e8965e5d,9.5,12.4,16.5
734015cf72c68894a98f3e7218f4a3b4,14.0,24.0,15.0
7ee2d71a5743b2452421e353efee1199,13.0,3.0,16.0
8567c54719a464387d85724447167b81,7.0,8.0,8.0
ec67fd02a7f0f236ec5e75fe9e47096d,7.0,5.0,10.0
5b938062875d3bde7589d1d59f45653a,6.0,23.0,7.0
a2fd7048252d33f5968e15214a8dd81b,5.0,25.0,5.0
020fbd0a6e3afe1b451db5bfb5e39135,6.3,23.1,6.3
539693e01627ba80bb10c7d3b60e310a,9.0,15.0,9.5
df329a023719a90c34f0e924cdbf83eb,20.5,2.4,20.5
5fa57294a4189e7047e04e315ba1892e,25.0,4.0,11.0
82ef15a4fac170c3f23a7cd4db1c00f9,5.0,18.0,16.0
d6e3ba6bf8556773d0b9bc86b6d0e30c,9.6,14.8,4.3
9962747fbf9102ca7990fe959b535b16,12.0,9.0,12.0
aca57ba4e369b44bc154dbf086880ce9,8.3,17.7,12.0
da529e7517eb52c43fbd7c2658d11d3b,30.0,12.0,24.0
0174b0e6c4da60da4ee7a3607b805bea,7.0,9.0,7.0
b413456ee2da36b6ebdac25e45cbd4a7,36.9,30.8,31.1
f6298c30b284a52b5a4445b136136690,13.0,9.0,33.0
da7736e101d2e67db64fba980c818094,6.0,11.0,6.0
396f73eaf623fbc7a47f38576d1e6a93,6.5,4.0,7.5
5bd9949c743e84a055cf030e7b101c8f,25.0,120.0,25.0
44f8e18c8085a50cc3535f7d298db5ba,20.1,13.3,14.4
7f58fcd8c4f797705afc80cb2ff6c007,19.0,13.0,14.0
ee975c374525c6c03c3fe904861774df,8.0,1.0,13.0
3b5411dcb9d079d3c805b1d8f79fa7c1,15.0,10.0,15.0
5241a8691c4326a69853b1ca13d64725,7.0,26.7,7.6
3d6ffd49280ff38e2fcacf691e4ad290,6.0,20.0,6.0
e4015339e5561f1516a0519dbd427b00,5.0,8.0,5.0
d860343987261e3683c795dc2752ab60,15.0,6.0,5.0
0dc4b82206e85c4566c8015a5c61988a,15.4,3.6,5.8
a45b834cc89d94ffff2f09f7109b3c85,6.3,3.6,13.1
da103a137d06162f657ebba8a8eda944,4.0,15.0,4.2
f7ad222127f2b2c9fdebee32a434d213,3.0,13.0,5.0
db6c6060e542061de075432e9816bd6c,5.0,12.3,5.0
b88aeef863f9d6ef4e65b0e89fedc549,5.1,14.8,5.2
d905e59772f1e3feb842dc7cf84d6fa4,14.0,4.0,4.0
